6.807089999999999463e+02,9.603459000000000287e+02,1.250961999999999989e+03,4.063385999999999854e+02,5.331559999999999491e+02,6.949153000000000020e+02,4.478043999999999869e+02,5.516299000000000206e+02,6.369044999999999845e+02,6.422092000000000098e+02,0.000000000000000000e+00,1.358212999999999965e+03,3.785905999999999949e+02,1.236192000000000007e+03,4.050905999999999949e+02,6.744790000000000418e+02,1.096711999999999989e+03,1.038644999999999982e+03,1.048538999999999987e+03,7.681640999999999622e+02,2.294867000000000132e+02,1.506451000000000022e+03,1.503794000000000096e+03,1.038624000000000024e+03,9.317147999999999683e+02
1.936571999999999889e+03,2.318076000000000022e+03,2.600077999999999975e+03,1.741873000000000047e+03,1.889528000000000020e+03,2.047122000000000071e+03,1.249762999999999920e+03,8.416240000000000236e+02,1.978942999999999984e+03,1.375634999999999991e+03,1.358212999999999965e+03,0.000000000000000000e+00,1.608082000000000107e+03,2.335815999999999804e+03,1.530569999999999936e+03,1.661778000000000020e+03,2.453351999999999862e+03,2.396793999999999869e+03,3.583761999999999830e+02,2.125512000000000171e+03,1.582368999999999915e+03,3.615387999999999806e+02,9.868148999999999660e+02,2.157516999999999825e+03,2.288748000000000047e+03
3.324644000000000119e+02,7.865959000000000287e+02,1.137335000000000036e+03,4.855563999999999965e+02,4.023290999999999826e+02,6.271150000000000091e+02,4.111132999999999811e+02,8.800728000000000293e+02,6.204880000000000564e+02,4.774590000000000032e+02,3.785905999999999949e+02,1.608082000000000107e+03,0.000000000000000000e+00,8.582509999999999764e+02,7.008212999999999511e+02,3.482724999999999795e+02,9.556191000000000031e+02,8.799795000000000300e+02,1.265573000000000093e+03,6.511178999999999633e+02,2.549977000000000089e+02,1.808519999999999982e+03,1.872695999999999913e+03,6.605172999999999774e+02,7.514614000000000260e+02
5.925679000000000087e+02,9.495669000000000324e+02,1.266851000000000113e+03,1.186857999999999947e+03,9.473188000000000102e+02,1.084500000000000000e+03,1.097607999999999947e+03,1.714651000000000067e+03,1.151867999999999938e+03,9.637201999999999771e+02,1.236192000000000007e+03,2.335815999999999804e+03,8.582509999999999764e+02,0.000000000000000000e+00,1.500773999999999887e+03,6.757504999999999882e+02,1.098281999999999925e+03,1.021610999999999990e+03,1.977613000000000056e+03,1.015164999999999964e+03,1.065598999999999933e+03,2.591447000000000116e+03,2.725789999999999964e+03,1.978015000000000043e+02,9.232228999999999814e+02
9.087714999999999463e+02,9.387460999999999558e+02,1.124778000000000020e+03,3.458738000000000170e+02,5.985410000000000537e+02,6.261548000000000229e+02,8.518228000000000293e+02,6.940087999999999511e+02,5.350244000000000142e+02,1.046118999999999915e+03,4.050905999999999949e+02,1.530569999999999936e+03,7.008212999999999511e+02,1.500773999999999887e+03,0.000000000000000000e+00,1.039769999999999982e+03,1.018399000000000001e+03,9.878645000000000209e+02,1.280737000000000080e+03,7.283742999999999483e+02,4.503981999999999744e+02,1.589835000000000036e+03,1.401320999999999913e+03,1.311210000000000036e+03,9.223144999999999527e+02
4.261877000000000066e+02,9.995004999999999882e+02,1.368267000000000053e+03,8.303635000000000446e+02,7.004367999999999483e+02,9.223180999999999585e+02,4.237053000000000225e+02,1.066563000000000102e+03,9.362501999999999498e+02,3.053131999999999948e+02,6.744790000000000418e+02,1.661778000000000020e+03,3.482724999999999795e+02,6.757504999999999882e+02,1.039769999999999982e+03,0.000000000000000000e+00,1.178439000000000078e+03,1.095656999999999925e+03,1.304042999999999893e+03,9.185615000000000236e+02,6.019917000000000371e+02,1.916577999999999975e+03,2.090088999999999942e+03,4.964223999999999819e+02,9.630434999999999945e+02
7.561987000000000307e+02,1.792426000000000101e+02,1.903156999999999925e+02,7.204687000000000126e+02,5.783286000000000513e+02,4.093541999999999916e+02,1.362874000000000024e+03,1.625869999999999891e+03,4.895645000000000095e+02,1.417071999999999889e+03,1.096711999999999989e+03,2.453351999999999862e+03,9.556191000000000031e+02,1.098281999999999925e+03,1.018399000000000001e+03,1.178439000000000078e+03,0.000000000000000000e+00,8.433650000000000091e+01,2.143565000000000055e+03,3.287515000000000214e+02,8.805469000000000506e+02,2.574081999999999880e+03,2.415489000000000033e+03,1.008200000000000045e+03,2.155610000000000070e+02
6.725905999999999949e+02,9.627439999999999998e+01,2.743104999999999905e+02,6.753437000000000126e+02,5.123964999999999463e+02,3.656852999999999838e+02,1.288965999999999894e+03,1.574821999999999889e+03,4.532583000000000197e+02,1.337647999999999911e+03,1.038644999999999982e+03,2.396793999999999869e+03,8.799795000000000300e+02,1.021610999999999990e+03,9.878645000000000209e+02,1.095656999999999925e+03,8.433650000000000091e+01,0.000000000000000000e+00,2.082315999999999804e+03,2.734105999999999881e+02,8.181227999999999838e+02,2.526561999999999898e+03,2.388688999999999851e+03,9.266267000000000280e+02,1.327684000000000140e+02
1.590223999999999933e+03,1.999584000000000060e+03,2.299429000000000087e+03,1.447104000000000042e+03,1.570724999999999909e+03,1.743432000000000016e+03,8.950907999999999447e+02,5.934216000000000122e+02,1.682489000000000033e+03,1.017331999999999994e+03,1.048538999999999987e+03,3.583761999999999830e+02,1.265573000000000093e+03,1.977613000000000056e+03,1.280737000000000080e+03,1.304042999999999893e+03,2.143565000000000055e+03,2.082315999999999804e+03,0.000000000000000000e+00,1.814829999999999927e+03,1.264192999999999984e+03,6.616543000000000347e+02,1.129326999999999998e+03,1.800097999999999956e+03,1.968689000000000078e+03
5.273007999999999811e+02,2.107656000000000063e+02,4.942223999999999933e+02,4.038657000000000039e+02,2.556551000000000045e+02,1.046478000000000037e+02,1.049266000000000076e+03,1.301510999999999967e+03,1.989057999999999993e+02,1.125040999999999940e+03,7.681640999999999622e+02,2.125512000000000171e+03,6.511178999999999633e+02,1.015164999999999964e+03,7.283742999999999483e+02,9.185615000000000236e+02,3.287515000000000214e+02,2.734105999999999881e+02,1.814829999999999927e+03,0.000000000000000000e+00,5.524229000000000269e+02,2.253210999999999785e+03,2.128827999999999975e+03,8.752541999999999689e+02,1.945945000000000107e+02
4.834673000000000229e+02,7.363754999999999882e+02,1.043483999999999924e+03,2.558822999999999865e+02,3.073288999999999760e+02,4.911125000000000114e+02,5.376205999999999676e+02,7.809511999999999716e+02,4.502585000000000264e+02,6.770607999999999720e+02,2.294867000000000132e+02,1.582368999999999915e+03,2.549977000000000089e+02,1.065598999999999933e+03,4.503981999999999744e+02,6.019917000000000371e+02,8.805469000000000506e+02,8.181227999999999838e+02,1.264192999999999984e+03,5.524229000000000269e+02,0.000000000000000000e+00,1.735936999999999898e+03,1.712135999999999967e+03,8.716395999999999731e+02,7.065023999999999660e+02
2.140978000000000065e+03,2.456262999999999920e+03,2.703402000000000044e+03,1.853616999999999962e+03,2.036127999999999929e+03,2.164855000000000018e+03,1.493843000000000075e+03,9.558020000000000209e+02,2.086844999999999800e+03,1.649618999999999915e+03,1.506451000000000022e+03,3.615387999999999806e+02,1.808519999999999982e+03,2.591447000000000116e+03,1.589835000000000036e+03,1.916577999999999975e+03,2.574081999999999880e+03,2.526561999999999898e+03,6.616543000000000347e+02,2.253210999999999785e+03,1.735936999999999898e+03,0.000000000000000000e+00,6.949362999999999602e+02,2.404838999999999942e+03,2.430268999999999778e+03
2.184402000000000044e+03,2.339509000000000015e+03,2.503827999999999975e+03,1.733132000000000062e+03,1.967256000000000085e+03,2.027318999999999960e+03,1.686674999999999955e+03,1.024566000000000031e+03,1.936304000000000087e+03,1.891165999999999940e+03,1.503794000000000096e+03,9.868148999999999660e+02,1.872695999999999913e+03,2.725789999999999964e+03,1.401320999999999913e+03,2.090088999999999942e+03,2.415489000000000033e+03,2.388688999999999851e+03,1.129326999999999998e+03,2.128827999999999975e+03,1.712135999999999967e+03,6.949362999999999602e+02,0.000000000000000000e+00,2.528478999999999814e+03,2.321873000000000047e+03
4.081648000000000138e+02,8.441662999999999784e+02,1.188548999999999978e+03,1.005760999999999967e+03,7.752390000000000327e+02,9.331960000000000264e+02,9.122104000000000497e+02,1.519173999999999978e+03,9.923378999999999905e+02,7.952136000000000422e+02,1.038624000000000024e+03,2.157516999999999825e+03,6.605172999999999774e+02,1.978015000000000043e+02,1.311210000000000036e+03,4.964223999999999819e+02,1.008200000000000045e+03,9.266267000000000280e+02,1.800097999999999956e+03,8.752541999999999689e+02,8.716395999999999731e+02,2.404838999999999942e+03,2.528478999999999814e+03,0.000000000000000000e+00,8.135512999999999693e+02
5.407387999999999693e+02,3.649470000000000169e+01,4.057885999999999740e+02,5.920277999999999565e+02,3.992253000000000043e+02,2.988485999999999763e+02,1.161675999999999931e+03,1.475479000000000042e+03,3.929044999999999845e+02,1.205747000000000071e+03,9.317147999999999683e+02,2.288748000000000047e+03,7.514614000000000260e+02,9.232228999999999814e+02,9.223144999999999527e+02,9.630434999999999945e+02,2.155610000000000070e+02,1.327684000000000140e+02,1.968689000000000078e+03,1.945945000000000107e+02,7.065023999999999660e+02,2.430268999999999778e+03,2.321873000000000047e+03,8.135512999999999693e+02,0.000000000000000000e+00
