2.286600000000000000e+04,7.443000000000000000e+03,2.366500000000000000e+04,4.409700000000000000e+04,7.097000000000000000e+03,1.564200000000000000e+04,7.961000000000000000e+03,3.437000000000000000e+03,2.460900000000000000e+04,8.602000000000000000e+03,4.092000000000000000e+03,1.501100000000000000e+04,3.251000000000000000e+03,0.000000000000000000e+00,5.550000000000000000e+03,9.473000000000000000e+03,1.693970000000000000e+05,2.507300000000000000e+04,1.170000000000000000e+03,1.427200000000000000e+04,8.543000000000000000e+03,8.064000000000000000e+03,1.840000000000000000e+03,2.061800000000000000e+04,2.093700000000000000e+04
3.388000000000000000e+03,1.162000000000000000e+03,6.517000000000000000e+03,5.152500000000000000e+04,2.009000000000000000e+03,5.014000000000000000e+03,4.678000000000000000e+03,8.897000000000000000e+03,9.969000000000000000e+03,2.753000000000000000e+03,7.701000000000000000e+03,1.771400000000000000e+04,1.126000000000000000e+03,5.550000000000000000e+03,0.000000000000000000e+00,2.152000000000000000e+03,2.681600000000000000e+04,6.931000000000000000e+03,4.947000000000000000e+03,2.676000000000000000e+03,8.033000000000000000e+03,1.269200000000000000e+04,6.157000000000000000e+03,3.065000000000000000e+03,1.204400000000000000e+04
9.986000000000000000e+03,5.105000000000000000e+03,3.541000000000000000e+03,1.435400000000000000e+04,1.340000000000000000e+03,2.016000000000000000e+03,1.351100000000000000e+04,2.509000000000000000e+03,4.224000000000000000e+03,2.001300000000000000e+04,2.809000000000000000e+03,1.003700000000000000e+04,5.926000000000000000e+03,9.473000000000000000e+03,2.152000000000000000e+03,0.000000000000000000e+00,2.180600000000000000e+04,4.519000000000000000e+03,8.860000000000000000e+02,1.742000000000000000e+03,4.782000000000000000e+03,6.453000000000000000e+03,2.022000000000000000e+03,3.546000000000000000e+03,5.065000000000000000e+03
4.661800000000000000e+04,2.481700000000000000e+04,2.050880000000000000e+05,1.728950000000000000e+05,2.530300000000000000e+04,6.203400000000000000e+04,2.980100000000000000e+04,2.327300000000000000e+04,7.994500000000000000e+04,2.808000000000000000e+04,1.729100000000000000e+04,1.055070000000000000e+05,1.065300000000000000e+04,1.693970000000000000e+05,2.681600000000000000e+04,2.180600000000000000e+04,0.000000000000000000e+00,9.040000000000000000e+03,1.113900000000000000e+04,6.315300000000000000e+04,3.409200000000000000e+04,7.093500000000000000e+04,1.495700000000000000e+04,2.839800000000000000e+04,1.666940000000000000e+05
1.163900000000000000e+04,6.532000000000000000e+03,3.766900000000000000e+04,3.730500000000000000e+04,6.031000000000000000e+03,1.538500000000000000e+04,7.549000000000000000e+03,5.160000000000000000e+03,2.000100000000000000e+04,5.971000000000000000e+03,4.462000000000000000e+03,2.004000000000000000e+04,3.062000000000000000e+03,2.507300000000000000e+04,6.931000000000000000e+03,4.519000000000000000e+03,9.040000000000000000e+03,0.000000000000000000e+00,2.802000000000000000e+03,3.022400000000000000e+04,7.982000000000000000e+03,1.496400000000000000e+04,4.589000000000000000e+03,6.227000000000000000e+03,1.235900000000000000e+04
1.380000000000000000e+03,8.060000000000000000e+02,2.885000000000000000e+03,1.541800000000000000e+04,1.041000000000000000e+03,2.957000000000000000e+03,5.550000000000000000e+03,8.750000000000000000e+03,4.291000000000000000e+03,2.131000000000000000e+03,3.239000000000000000e+03,3.178000000000000000e+04,7.590000000000000000e+02,1.170000000000000000e+03,4.947000000000000000e+03,8.860000000000000000e+02,1.113900000000000000e+04,2.802000000000000000e+03,0.000000000000000000e+00,1.869000000000000000e+03,3.716000000000000000e+03,1.151000000000000000e+04,3.519000000000000000e+03,5.690000000000000000e+02,3.520000000000000000e+03
5.261000000000000000e+03,8.184000000000000000e+03,1.320000000000000000e+04,2.622100000000000000e+04,4.128000000000000000e+03,5.035000000000000000e+03,3.089000000000000000e+03,2.583000000000000000e+03,1.060400000000000000e+04,3.579000000000000000e+03,2.309000000000000000e+03,1.082200000000000000e+04,1.255000000000000000e+03,1.427200000000000000e+04,2.676000000000000000e+03,1.742000000000000000e+03,6.315300000000000000e+04,3.022400000000000000e+04,1.869000000000000000e+03,0.000000000000000000e+00,5.020000000000000000e+03,6.610000000000000000e+03,2.139000000000000000e+03,5.431000000000000000e+03,1.354100000000000000e+04
5.985000000000000000e+03,3.896000000000000000e+03,7.116000000000000000e+03,4.230300000000000000e+04,5.452000000000000000e+03,7.482000000000000000e+03,9.958000000000000000e+03,7.288000000000000000e+03,1.192500000000000000e+04,6.809000000000000000e+03,1.600300000000000000e+04,1.645000000000000000e+04,6.173000000000000000e+03,8.543000000000000000e+03,8.033000000000000000e+03,4.782000000000000000e+03,3.409200000000000000e+04,7.982000000000000000e+03,3.716000000000000000e+03,5.020000000000000000e+03,0.000000000000000000e+00,9.942000000000000000e+03,3.276000000000000000e+03,3.820000000000000000e+03,1.179900000000000000e+04
6.731000000000000000e+03,7.333000000000000000e+03,1.716500000000000000e+04,3.530300000000000000e+04,3.344000000000000000e+03,6.758000000000000000e+03,1.411000000000000000e+04,1.748100000000000000e+04,1.309100000000000000e+04,8.455000000000000000e+03,8.381000000000000000e+03,9.208300000000000000e+04,2.974000000000000000e+03,8.064000000000000000e+03,1.269200000000000000e+04,6.453000000000000000e+03,7.093500000000000000e+04,1.496400000000000000e+04,1.151000000000000000e+04,6.610000000000000000e+03,9.942000000000000000e+03,0.000000000000000000e+00,3.528500000000000000e+04,2.566000000000000000e+03,1.992600000000000000e+04
2.704000000000000000e+03,3.719000000000000000e+03,4.284000000000000000e+03,1.361800000000000000e+04,1.067000000000000000e+03,2.191000000000000000e+03,4.911000000000000000e+03,7.930000000000000000e+03,4.172000000000000000e+03,2.868000000000000000e+03,3.033000000000000000e+03,3.290800000000000000e+04,1.056000000000000000e+03,1.840000000000000000e+03,6.157000000000000000e+03,2.022000000000000000e+03,1.495700000000000000e+04,4.589000000000000000e+03,3.519000000000000000e+03,2.139000000000000000e+03,3.276000000000000000e+03,3.528500000000000000e+04,0.000000000000000000e+00,9.400000000000000000e+02,4.951000000000000000e+03
1.225000000000000000e+04,2.015000000000000000e+03,8.085000000000000000e+03,1.758000000000000000e+04,4.608000000000000000e+03,6.599000000000000000e+03,2.722000000000000000e+03,1.278000000000000000e+03,1.289100000000000000e+04,2.336000000000000000e+03,1.755000000000000000e+03,3.865000000000000000e+03,1.504000000000000000e+03,2.061800000000000000e+04,3.065000000000000000e+03,3.546000000000000000e+03,2.839800000000000000e+04,6.227000000000000000e+03,5.690000000000000000e+02,5.431000000000000000e+03,3.820000000000000000e+03,2.566000000000000000e+03,9.400000000000000000e+02,0.000000000000000000e+00,6.237000000000000000e+03
1.613200000000000000e+04,5.650000000000000000e+02,5.189500000000000000e+04,4.070800000000000000e+04,7.050000000000000000e+03,1.418100000000000000e+04,1.080200000000000000e+04,8.447000000000000000e+03,1.950000000000000000e+04,5.616000000000000000e+03,7.266000000000000000e+03,2.458300000000000000e+04,4.588000000000000000e+03,2.093700000000000000e+04,1.204400000000000000e+04,5.065000000000000000e+03,1.666940000000000000e+05,1.235900000000000000e+04,3.520000000000000000e+03,1.354100000000000000e+04,1.179900000000000000e+04,1.992600000000000000e+04,4.951000000000000000e+03,6.237000000000000000e+03,0.000000000000000000e+00
